"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",7.522,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",6.931,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",6.714,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",7.183,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",7.549,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",7.319,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",7.816,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",8.333,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",8.123,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",8.577,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",9.2,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",9.028,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",9.401,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",9.998,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",9.925,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",10.083,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",9.141,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",8.72,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",9.661,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",9.501,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",9.152,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",9.932,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",9.861,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",9.604,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",10.178,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",10.467,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",10.151,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",10.858,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",12.022,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",11.402,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",12.796,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",12.096,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",11.693,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",12.604,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",12.649,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",11.955,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",13.523,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",14.864,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",14.495,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",15.336,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",16.145,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",15.791,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",16.601,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",18.565,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",17.999,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",19.296,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",20.787,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",20.193,,,,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",21.563,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",5.866,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",5.649,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",6.114,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",5.996,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",5.793,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",6.227,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",6.053,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",5.839,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",6.296,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",6.148,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",5.882,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",6.453,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",7.15,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",6.929,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",7.403,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",7.165,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",6.992,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",7.365,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",6.742,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",6.532,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",6.983,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",7.304,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",7.067,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",7.578,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",8.07,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",7.852,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",8.322,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",8.883,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",8.709,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",9.085,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",9.635,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",9.561,,,,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",9.721,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",4.796,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",5,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",4.571,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",5.043,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",5.287,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",4.776,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",4.723,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",4.942,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",4.483,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",4.445,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",4.539,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",4.342,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",5.554,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",5.728,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",5.364,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",5.347,,,,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",5.577,,,,
